#,Job Name,position oracle id,candidate name,email,id name,mobile number,candidate type,job id,candidate id,stage,stage start date,stage end date,interview date,joining date,added by
1,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,Applied,31 Aug 2020 23:41:50,31 Aug 2020 23:47:31,,15 Sep 2020,tareq recruiter
2,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,Shortlisted,31 Aug 2020 23:47:31,31 Aug 2020 23:47:47,,15 Sep 2020,tareq recruiter
3,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,Shared,31 Aug 2020 23:47:47,01 Sep 2020 00:14:06,,15 Sep 2020,tareq recruiter
4,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,Selected,01 Sep 2020 00:14:06,02 Sep 2020 23:08:59,,15 Sep 2020,GDepartment Manager
5,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,Interview,02 Sep 2020 23:08:59,02 Sep 2020 23:11:09,,15 Sep 2020,tareq recruiter
6,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,PassInterview,02 Sep 2020 23:11:09,02 Sep 2020 23:14:43,,15 Sep 2020,GDepartment Manager
7,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,SecurityClearance,02 Sep 2020 23:14:43,02 Sep 2020 23:14:46,,15 Sep 2020,tareq recruiter
8,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,Assessment,02 Sep 2020 23:14:46,06 Sep 2020 13:22:53,,15 Sep 2020,tareq recruiter
9,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,JobOffer,06 Sep 2020 13:22:53,06 Sep 2020 13:23:09,,15 Sep 2020,Recruiter Mod
10,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,JobOffer,06 Sep 2020 13:23:09,06 Sep 2020 13:44:35,,15 Sep 2020,Recruiter Mod
11,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,JobOffer,06 Sep 2020 13:44:35,06 Sep 2020 13:50:30,,15 Sep 2020,Recruiter Mod
12,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,JobOffer,06 Sep 2020 13:50:30,07 Sep 2020 06:28:27,,15 Sep 2020,Recruiter Mod
13,QA Engineer,,Candidate One,candidate@mailinator.com,5453453453,+966543534534,civilian,87,110,JobOffer,07 Sep 2020 06:28:27,,,15 Sep 2020,Recruiter Mod
1,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,Applied,30 Aug 2020 14:17:01,30 Aug 2020 14:17:14,,31 Aug 2020,Recruiter Mod
2,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,Shortlisted,30 Aug 2020 14:17:14,30 Aug 2020 14:17:25,,31 Aug 2020,Recruiter Mod
3,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,Shared,30 Aug 2020 14:17:25,30 Aug 2020 14:18:18,,31 Aug 2020,Recruiter Mod
4,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,Selected,30 Aug 2020 14:18:18,30 Aug 2020 14:19:00,,31 Aug 2020,Department Manager
5,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,Interview,30 Aug 2020 14:19:00,30 Aug 2020 14:19:47,,31 Aug 2020,Recruiter Mod
6,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,PassInterview,30 Aug 2020 14:19:47,30 Aug 2020 14:20:22,,31 Aug 2020,Department Manager
7,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,SecurityClearance,30 Aug 2020 14:20:22,30 Aug 2020 14:20:25,,31 Aug 2020,Recruiter Mod
8,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,Assessment,30 Aug 2020 14:20:25,30 Aug 2020 14:32:26,,31 Aug 2020,Recruiter Mod
9,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,JobOffer,30 Aug 2020 14:32:26,06 Sep 2020 09:35:15,,31 Aug 2020,Recruiter Mod
10,MUZUMMIL,,Muzummil 2,hjdhj@jd.com,6877777777,+966857777777,contractual,85,109,OnBoarding,06 Sep 2020 09:35:15,,,31 Aug 2020,Recruiter Mod
1,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,Applied,30 Aug 2020 13:48:26,30 Aug 2020 13:49:57,,,Recruiter Mod
2,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,Shortlisted,30 Aug 2020 13:49:57,30 Aug 2020 13:50:00,,,Recruiter Mod
3,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,Shared,30 Aug 2020 13:50:00,30 Aug 2020 13:51:02,,,Recruiter Mod
4,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,Selected,30 Aug 2020 13:51:02,30 Aug 2020 13:51:36,,,Department Manager
5,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,Interview,30 Aug 2020 13:51:36,30 Aug 2020 13:52:42,,,Recruiter Mod
6,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,PassInterview,30 Aug 2020 13:52:42,30 Aug 2020 13:59:59,,,Department Manager
7,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,SecurityClearance,30 Aug 2020 13:59:59,30 Aug 2020 13:59:59,,,Recruiter Mod
8,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,Assessment,30 Aug 2020 13:59:59,30 Aug 2020 14:12:12,,,Recruiter Mod
9,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,JobOffer,30 Aug 2020 14:12:12,30 Aug 2020 14:12:35,,,Recruiter Mod
10,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,JobOffer,30 Aug 2020 14:12:35,31 Aug 2020 10:50:04,,,Recruiter Mod
11,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,JobOffer,31 Aug 2020 10:50:04,31 Aug 2020 10:59:51,,,Recruiter Mod
12,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,JobOffer,31 Aug 2020 10:59:51,31 Aug 2020 10:59:58,,,Recruiter Mod
13,MUZUMMIL,,Muzummil Iqbal,jdjcdnjk@njj.com,7655555555,+966875555555,civilian,85,108,OnBoarding,31 Aug 2020 10:59:58,,,,Recruiter Mod
1,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,Applied,30 Aug 2020 13:34:26,30 Aug 2020 13:34:43,,,Recruiter Mod
2,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,Shortlisted,30 Aug 2020 13:34:43,30 Aug 2020 13:34:46,,,Recruiter Mod
3,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,Shared,30 Aug 2020 13:34:46,30 Aug 2020 13:35:31,,,Recruiter Mod
4,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,Selected,30 Aug 2020 13:35:31,30 Aug 2020 13:43:30,,,GDepartment Manager
5,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,Interview,30 Aug 2020 13:43:30,30 Aug 2020 13:45:06,,,Recruiter Mod
6,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,PassInterview,30 Aug 2020 13:45:06,30 Aug 2020 14:00:37,,,GDepartment Manager
7,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,SecurityClearance,30 Aug 2020 14:00:37,30 Aug 2020 14:00:37,,,Recruiter Mod
8,Officer,,Tony doe,tony@mailinator.com,6343434344,+966535344535,civilian,61,107,Assessment,30 Aug 2020 14:00:37,,,,assessor cg
1,Test,,Interview Test,jdffnhj@ndnj.com,9318491781,+96677777777,contractual,58,106,Applied,30 Aug 2020 12:15:39,30 Aug 2020 12:15:54,20 Jan 2021,,Recruiter Mod
2,Test,,Interview Test,jdffnhj@ndnj.com,9318491781,+96677777777,contractual,58,106,Shortlisted,30 Aug 2020 12:15:54,30 Aug 2020 12:15:58,20 Jan 2021,,Recruiter Mod
3,Test,,Interview Test,jdffnhj@ndnj.com,9318491781,+96677777777,contractual,58,106,Shared,30 Aug 2020 12:15:58,14 Jan 2021 09:55:08,20 Jan 2021,,Recruiter Mod
4,Test,,Interview Test,jdffnhj@ndnj.com,9318491781,+96677777777,contractual,58,106,Selected,14 Jan 2021 09:55:08,14 Jan 2021 09:57:42,20 Jan 2021,,M-DEPUTY M-DEPUTY
5,Test,,Interview Test,jdffnhj@ndnj.com,9318491781,+96677777777,contractual,58,106,Interview,14 Jan 2021 09:57:42,,20 Jan 2021,,Recruiter Mod
1,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,Applied,30 Aug 2020 07:29:25,30 Aug 2020 07:29:40,,,Recruiter Mod
2,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,Shortlisted,30 Aug 2020 07:29:40,30 Aug 2020 07:29:43,,,Recruiter Mod
3,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,Shared,30 Aug 2020 07:29:43,30 Aug 2020 07:30:35,,,Recruiter Mod
4,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,Selected,30 Aug 2020 07:30:35,30 Aug 2020 07:31:29,,,M-DEPUTY M-DEPUTY
5,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,Interview,30 Aug 2020 07:31:29,30 Aug 2020 07:32:17,,,Recruiter Mod
6,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,PassInterview,30 Aug 2020 07:32:17,30 Aug 2020 07:32:43,,,M-DEPUTY M-DEPUTY
7,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,SecurityClearance,30 Aug 2020 07:32:43,30 Aug 2020 07:32:46,,,Recruiter Mod
8,Test,,Muzummil External,miqbal@external.com,9877777777,+96689777777,contractual,58,105,Assessment,30 Aug 2020 07:32:46,,,,Recruiter Mod
1,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,Applied,30 Aug 2020 07:21:14,30 Aug 2020 07:21:27,,,Recruiter Mod
2,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,Shortlisted,30 Aug 2020 07:21:27,30 Aug 2020 07:21:30,,,Recruiter Mod
3,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,Shared,30 Aug 2020 07:21:30,30 Aug 2020 07:23:28,,,Recruiter Mod
4,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,Selected,30 Aug 2020 07:23:28,30 Aug 2020 07:24:18,,,M-DEPUTY M-DEPUTY
5,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,Interview,30 Aug 2020 07:24:18,30 Aug 2020 07:25:03,,,Recruiter Mod
6,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,PassInterview,30 Aug 2020 07:25:03,30 Aug 2020 07:25:41,,,M-DEPUTY M-DEPUTY
7,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,SecurityClearance,30 Aug 2020 07:25:41,30 Aug 2020 07:25:44,,,Recruiter Mod
8,Test,,Muzummil Iqbal,miqbal@abc.com,8979261983,+966789078908,civilian,58,104,Assessment,30 Aug 2020 07:25:44,,,,Recruiter Mod
1,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,Applied,29 Aug 2020 15:21:25,29 Aug 2020 15:21:50,,20 Aug 2020,Recruiter Mod
2,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,Shortlisted,29 Aug 2020 15:21:50,29 Aug 2020 15:21:53,,20 Aug 2020,Recruiter Mod
3,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,Shared,29 Aug 2020 15:21:53,29 Aug 2020 15:23:18,,20 Aug 2020,Recruiter Mod
4,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,Selected,29 Aug 2020 15:23:18,29 Aug 2020 15:25:50,,20 Aug 2020,GDepartment Manager
5,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,Interview,29 Aug 2020 15:25:50,29 Aug 2020 15:26:40,,20 Aug 2020,Recruiter Mod
6,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,PassInterview,29 Aug 2020 15:26:40,29 Aug 2020 15:27:29,,20 Aug 2020,GDepartment Manager
7,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,SecurityClearance,29 Aug 2020 15:27:29,29 Aug 2020 15:27:32,,20 Aug 2020,Recruiter Mod
8,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,Assessment,29 Aug 2020 15:27:32,29 Aug 2020 15:49:10,,20 Aug 2020,assessment coordinator
9,Officer,,Alla Khamis,akh@mailinator.com,5354534343,+966535634563,contractual,61,103,JobOffer,29 Aug 2020 15:49:10,,,20 Aug 2020,Recruiter Mod
1,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,Applied,26 Aug 2020 15:54:15,26 Aug 2020 15:54:22,,,Recruiter Mod
2,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,Shortlisted,26 Aug 2020 15:54:22,26 Aug 2020 15:54:25,,,Recruiter Mod
3,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,Shared,26 Aug 2020 15:54:25,26 Aug 2020 15:59:52,,,Recruiter Mod
4,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,Selected,26 Aug 2020 15:59:52,26 Aug 2020 16:00:51,,,M-DEPUTY M-DEPUTY
5,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,Interview,26 Aug 2020 16:00:51,26 Aug 2020 16:02:01,,,Recruiter Mod
6,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,PassInterview,26 Aug 2020 16:02:01,26 Aug 2020 16:02:48,,,M-DEPUTY M-DEPUTY
7,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,SecurityClearance,26 Aug 2020 16:02:48,26 Aug 2020 16:02:51,,,Recruiter Mod
8,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,Assessment,26 Aug 2020 16:02:51,27 Aug 2020 13:05:35,,,Recruiter Mod
9,Test,,Cambry Doe,camd@mailinator.com,4543345343,+966353434343,contractual,58,98,JobOffer,27 Aug 2020 13:05:35,,,,Recruiter Mod
1,PM,,New User,hjhhkj@nknk.cnj,8790777777,+966780709870,contractual,56,97,Applied,26 Aug 2020 15:05:20,26 Aug 2020 15:05:37,,,Recruiter Mod
2,PM,,New User,hjhhkj@nknk.cnj,8790777777,+966780709870,contractual,56,97,Shortlisted,26 Aug 2020 15:05:37,26 Aug 2020 15:05:41,,,Recruiter Mod
3,PM,,New User,hjhhkj@nknk.cnj,8790777777,+966780709870,contractual,56,97,Shared,26 Aug 2020 15:05:41,26 Aug 2020 15:07:34,,,Recruiter Mod
4,PM,,New User,hjhhkj@nknk.cnj,8790777777,+966780709870,contractual,56,97,Selected,26 Aug 2020 15:07:34,,,,M-U M-U
1,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,Applied,24 Aug 2020 11:08:56,24 Aug 2020 11:11:13,,,GDepartment Manager
2,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,Shortlisted,24 Aug 2020 11:11:13,24 Aug 2020 11:11:25,,,Recruiter Mod
3,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,Shared,24 Aug 2020 11:11:25,24 Aug 2020 11:12:52,,,Recruiter Mod
4,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,Selected,24 Aug 2020 11:12:52,24 Aug 2020 11:14:58,,,GDepartment Manager
5,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,Interview,24 Aug 2020 11:14:58,24 Aug 2020 12:21:01,,,Recruiter Mod
6,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,PassInterview,24 Aug 2020 12:21:01,24 Aug 2020 12:49:45,,,GDepartment Manager
7,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,SecurityClearance,24 Aug 2020 12:49:45,24 Aug 2020 12:49:48,,,Recruiter Mod
8,مسؤول موارد بشرية,,طارق عيسى,tissa@gmail.com,2343424242,+966635635353,military,65,96,Assessment,24 Aug 2020 12:49:48,,,,Recruiter Mod
1,مسؤول موارد بشرية,,Tareq Adeeb,adeeb@gmail.com,4343532535,+966535353535,military,65,95,Applied,24 Aug 2020 09:51:57,24 Aug 2020 09:52:02,,,Recruiter Mod
2,مسؤول موارد بشرية,,Tareq Adeeb,adeeb@gmail.com,4343532535,+966535353535,military,65,95,Shortlisted,24 Aug 2020 09:52:02,24 Aug 2020 09:52:10,,,Recruiter Mod
3,مسؤول موارد بشرية,,Tareq Adeeb,adeeb@gmail.com,4343532535,+966535353535,military,65,95,Shared,24 Aug 2020 09:52:10,24 Aug 2020 09:52:53,,,Recruiter Mod
4,مسؤول موارد بشرية,,Tareq Adeeb,adeeb@gmail.com,4343532535,+966535353535,military,65,95,Selected,24 Aug 2020 09:52:53,26 Aug 2020 12:09:58,,,GDepartment Manager
5,مسؤول موارد بشرية,,Tareq Adeeb,adeeb@gmail.com,4343532535,+966535353535,military,65,95,JobOffer,26 Aug 2020 12:09:58,26 Aug 2020 12:29:46,,,Recruiter Mod
6,مسؤول موارد بشرية,,Tareq Adeeb,adeeb@gmail.com,4343532535,+966535353535,military,65,95,JobOffer,26 Aug 2020 12:29:46,,,,Recruiter Mod
1,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,Applied,23 Aug 2020 18:10:33,23 Aug 2020 18:34:20,,,Recruiter Mod
2,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,Shortlisted,23 Aug 2020 18:34:20,23 Aug 2020 21:32:32,,,Recruiter Mod
3,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,Selected,23 Aug 2020 21:32:32,23 Aug 2020 21:58:22,,,GDepartment Manager
4,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,Interview,23 Aug 2020 21:58:22,24 Aug 2020 10:54:51,,,Recruiter Mod
5,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,PassInterview,24 Aug 2020 10:54:51,24 Aug 2020 10:55:44,,,GDepartment Manager
6,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,SecurityClearance,24 Aug 2020 10:55:44,24 Aug 2020 10:55:47,,,Recruiter Mod
7,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,Assessment,24 Aug 2020 10:55:47,27 Aug 2020 12:27:03,,,Recruiter Mod
8,مسؤول موارد بشرية,,طارق عيسى,issa.tareq@gmail.com,4343542343,+966554535353,military,65,94,JobOffer,27 Aug 2020 12:27:03,,,,Recruitment Manager
1,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,Applied,20 Aug 2020 13:45:16,20 Aug 2020 13:45:28,,,Recruiter Mod
2,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,Shortlisted,20 Aug 2020 13:45:28,20 Aug 2020 13:46:01,,,Recruiter Mod
3,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,Shared,20 Aug 2020 13:46:01,20 Aug 2020 13:47:06,,,Recruiter Mod
4,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,Selected,20 Aug 2020 13:47:06,20 Aug 2020 13:49:13,,,Agency Manager
5,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,Interview,20 Aug 2020 13:49:13,20 Aug 2020 13:50:30,,,Recruiter Mod
6,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,PassInterview,20 Aug 2020 13:50:30,20 Aug 2020 13:53:59,,,Agency Manager
7,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,SecurityClearance,20 Aug 2020 13:53:59,20 Aug 2020 13:54:02,,,Recruiter Mod
8,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,Assessment,20 Aug 2020 13:54:02,26 Aug 2020 14:59:47,,,assessment coordinator
9,GR Officer,,Sameer Ahmad,sameer@gmail.com,2423242424,+966545354545,military,64,93,JobOffer,26 Aug 2020 14:59:47,,,,Recruiter Mod
1,Developer,,Alla Doe,abcd@mailinator.com,7865657623,+966536486564,civilian,62,92,Applied,20 Aug 2020 13:32:50,,,,Recruiter Mod
1,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,Applied,20 Aug 2020 10:28:58,20 Aug 2020 10:29:38,,,Recruiter Mod
2,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,Shortlisted,20 Aug 2020 10:29:38,20 Aug 2020 10:29:41,,,Recruiter Mod
3,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,Shared,20 Aug 2020 10:29:41,20 Aug 2020 10:30:38,,,Recruiter Mod
4,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,Selected,20 Aug 2020 10:30:38,20 Aug 2020 10:31:37,,,Agency Manager
5,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,Interview,20 Aug 2020 10:31:37,20 Aug 2020 10:32:51,,,Recruiter Mod
6,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,PassInterview,20 Aug 2020 10:32:51,20 Aug 2020 10:33:39,,,Agency Manager
7,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,SecurityClearance,20 Aug 2020 10:33:39,20 Aug 2020 10:33:42,,,Recruiter Mod
8,Developer,,Samual Doe,samdoe@mailinator.com,5343434343,+966534343434,civilian,62,91,Assessment,20 Aug 2020 10:33:42,,,,assessment coordinator
1,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,Applied,20 Aug 2020 08:55:38,20 Aug 2020 08:55:42,,,Recruiter Mod
2,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,Shortlisted,20 Aug 2020 08:55:42,20 Aug 2020 08:55:49,,,Recruiter Mod
3,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,Shared,20 Aug 2020 08:55:49,20 Aug 2020 08:56:32,,,Recruiter Mod
4,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,Selected,20 Aug 2020 08:56:32,20 Aug 2020 08:57:26,,,Agency Manager
5,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,Interview,20 Aug 2020 08:57:26,20 Aug 2020 08:58:14,,,Recruiter Mod
6,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,PassInterview,20 Aug 2020 08:58:14,20 Aug 2020 08:59:39,,,Agency Manager
7,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,SecurityClearance,20 Aug 2020 08:59:39,20 Aug 2020 08:59:42,,,Recruiter Mod
8,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,Assessment,20 Aug 2020 08:59:42,26 Aug 2020 15:51:26,,,assessment coordinator
9,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,JobOffer,26 Aug 2020 15:51:26,26 Aug 2020 15:51:26,,,Recruiter Mod
10,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,JobOffer,26 Aug 2020 15:51:26,26 Aug 2020 15:51:26,,,Recruiter Mod
11,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,JobOffer,26 Aug 2020 15:51:26,26 Aug 2020 15:51:46,,,Recruiter Mod
12,Developer,,Samer Swidan,samer@gmail.com,1625345353,+966545453553,military,62,90,JobOffer,26 Aug 2020 15:51:46,,,,Recruiter Mod
1,Officer,,David doe,ddoe@mailinator.com,6434557675,+966545454545,civilian,61,89,Applied,20 Aug 2020 08:42:45,20 Aug 2020 08:43:00,,,Recruiter Mod
2,Officer,,David doe,ddoe@mailinator.com,6434557675,+966545454545,civilian,61,89,Shortlisted,20 Aug 2020 08:43:00,20 Aug 2020 08:43:03,,,Recruiter Mod
3,Officer,,David doe,ddoe@mailinator.com,6434557675,+966545454545,civilian,61,89,Shared,20 Aug 2020 08:43:03,,,,Recruiter Mod
1,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,Applied,20 Aug 2020 06:41:20,20 Aug 2020 06:41:28,,,Recruiter Mod
2,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,Shortlisted,20 Aug 2020 06:41:28,20 Aug 2020 06:41:36,,,Recruiter Mod
3,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,Shared,20 Aug 2020 06:41:36,20 Aug 2020 06:45:26,,,Recruiter Mod
4,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,Selected,20 Aug 2020 06:45:26,20 Aug 2020 06:46:30,,,GDepartment Manager
5,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,Interview,20 Aug 2020 06:46:30,20 Aug 2020 06:47:32,,,Recruiter Mod
6,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,PassInterview,20 Aug 2020 06:47:32,20 Aug 2020 06:48:12,,,GDepartment Manager
7,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,SecurityClearance,20 Aug 2020 06:48:12,20 Aug 2020 06:48:15,,,Recruiter Mod
